MagicalEnergy,MagicalExperience,WizardFamily,Type
33,22,0,Muggle
17,10,0,Muggle
0,34,0,Muggle
10,7,0,Muggle
34,22,0,Muggle
31,35,0,Muggle
15,6,0,Muggle
5,9,0,Muggle
8,11,0,Muggle
39,30,0,Muggle
21,10,0,Muggle
7,36,0,Muggle
31,25,0,Muggle
25,4,0,Muggle
17,6,0,Muggle
36,35,0,Muggle
11,6,0,Muggle
37,38,0,Muggle
33,35,0,Muggle
3,5,0,Muggle
15,20,0,Muggle
23,0,0,Muggle
13,1,0,Muggle
16,2,0,Muggle
30,38,0,Muggle
3,33,0,Muggle
33,13,0,Muggle
37,24,0,Muggle
37,36,0,Muggle
2,36,0,Muggle
7,15,0,Muggle
11,14,0,Muggle
34,23,0,Muggle
1,40,0,Muggle
28,7,0,Muggle
22,1,0,Muggle
32,25,0,Muggle
17,17,0,Muggle
39,17,0,Muggle
21,18,0,Muggle
13,36,0,Muggle
28,32,0,Muggle
14,31,0,Muggle
14,24,0,Muggle
3,26,0,Muggle
35,20,0,Muggle
4,22,0,Muggle
2,10,0,Muggle
11,20,0,Muggle
19,30,0,Muggle
19,34,0,Muggle
38,34,0,Muggle
38,15,0,Muggle
0,30,0,Muggle
2,12,0,Muggle
8,18,0,Muggle
19,9,0,Muggle
8,37,0,Muggle
30,4,0,Muggle
27,3,0,Muggle
34,39,0,Muggle
39,11,0,Muggle
37,40,0,Muggle
1,25,0,Muggle
2,14,0,Muggle
13,31,0,Muggle
16,28,0,Muggle
34,29,0,Muggle
3,28,0,Muggle
29,26,0,Muggle
38,14,0,Muggle
13,35,0,Muggle
26,27,0,Muggle
12,15,0,Muggle
19,9,0,Muggle
23,33,0,Muggle
9,11,0,Muggle
6,24,0,Muggle
16,7,0,Muggle
21,31,0,Muggle
10,23,0,Muggle
22,4,0,Muggle
21,18,0,Muggle
39,10,0,Muggle
17,16,0,Muggle
25,27,0,Muggle
29,23,0,Muggle
12,37,0,Muggle
3,11,0,Muggle
26,30,0,Muggle
39,6,0,Muggle
9,2,0,Muggle
27,11,0,Muggle
20,25,0,Muggle
10,39,0,Muggle
19,2,0,Muggle
35,37,0,Muggle
18,28,0,Muggle
9,39,0,Muggle
14,20,0,Muggle
17,28,0,Muggle
6,28,0,Muggle
29,25,0,Muggle
13,15,0,Muggle
36,10,0,Muggle
40,37,0,Muggle
29,25,0,Muggle
26,29,0,Muggle
36,38,0,Muggle
40,22,0,Muggle
16,8,0,Muggle
29,27,0,Muggle
17,21,0,Muggle
2,27,0,Muggle
27,11,0,Muggle
36,18,0,Muggle
29,18,0,Muggle
20,19,0,Muggle
19,37,0,Muggle
21,19,0,Muggle
35,1,0,Muggle
35,22,0,Muggle
20,17,0,Muggle
23,20,0,Muggle
20,30,0,Muggle
6,4,0,Muggle
7,7,0,Muggle
21,14,0,Muggle
21,36,0,Muggle
29,13,0,Muggle
33,27,0,Muggle
28,9,0,Muggle
9,5,0,Muggle
4,19,0,Muggle
38,3,0,Muggle
33,2,0,Muggle
37,30,0,Muggle
9,19,0,Muggle
8,24,0,Muggle
31,24,0,Muggle
4,11,0,Muggle
34,19,0,Muggle
10,40,0,Muggle
15,27,0,Muggle
26,30,0,Muggle
19,8,0,Muggle
0,8,0,Muggle
25,38,0,Muggle
10,8,0,Muggle
14,32,0,Muggle
38,35,0,Muggle
39,37,0,Muggle
17,21,0,Muggle
23,0,0,Muggle
27,13,0,Muggle
24,16,0,Muggle
22,23,0,Muggle
10,8,0,Muggle
32,9,0,Muggle
15,17,0,Muggle
35,8,0,Muggle
22,12,0,Muggle
5,33,0,Muggle
23,3,0,Muggle
37,30,0,Muggle
5,30,0,Muggle
9,26,0,Muggle
21,40,0,Muggle
22,24,0,Muggle
4,23,0,Muggle
27,11,0,Muggle
8,20,0,Muggle
38,16,0,Muggle
27,1,0,Muggle
24,27,0,Muggle
37,13,0,Muggle
26,8,0,Muggle
23,3,0,Muggle
15,4,0,Muggle
1,12,0,Muggle
1,20,0,Muggle
4,13,0,Muggle
20,17,0,Muggle
9,8,0,Muggle
17,25,0,Muggle
25,26,0,Muggle
19,40,0,Muggle
40,20,0,Muggle
35,29,0,Muggle
20,9,0,Muggle
1,31,0,Muggle
32,5,0,Muggle
22,25,0,Muggle
38,23,0,Muggle
30,40,0,Muggle
3,13,0,Muggle
40,25,0,Muggle
2,35,0,Muggle
36,6,0,Muggle
9,36,0,Muggle
31,35,0,Muggle
35,1,0,Muggle
26,28,0,Muggle
18,19,0,Muggle
37,39,0,Muggle
0,8,0,Muggle
25,30,0,Muggle
12,20,0,Muggle
34,34,0,Muggle
1,28,0,Muggle
21,17,0,Muggle
38,29,0,Muggle
27,12,0,Muggle
1,10,0,Muggle
10,24,0,Muggle
36,25,0,Muggle
25,19,0,Muggle
27,24,0,Muggle
25,9,0,Muggle
16,12,0,Muggle
2,31,0,Muggle
13,34,0,Muggle
15,24,0,Muggle
35,23,0,Muggle
27,28,0,Muggle
27,34,0,Muggle
24,20,0,Muggle
8,11,0,Muggle
10,6,0,Muggle
36,6,0,Muggle
20,20,0,Muggle
1,16,0,Muggle
33,3,0,Muggle
12,32,0,Muggle
4,7,0,Muggle
10,17,0,Muggle
28,15,0,Muggle
27,30,0,Muggle
27,40,0,Muggle
4,16,0,Muggle
19,28,0,Muggle
36,40,0,Muggle
38,16,0,Muggle
9,25,0,Muggle
31,9,0,Muggle
28,14,0,Muggle
1,30,0,Muggle
0,39,0,Muggle
19,7,0,Muggle
0,39,0,Muggle
3,1,0,Muggle
14,14,0,Muggle
29,23,0,Muggle
5,27,0,Muggle
37,5,0,Muggle
0,39,0,Muggle
6,2,0,Muggle
4,15,0,Muggle
6,1,0,Muggle
35,9,0,Muggle
2,2,0,Muggle
11,10,0,Muggle
14,24,0,Muggle
19,1,0,Muggle
40,8,0,Muggle
20,18,0,Muggle
31,29,0,Muggle
11,0,0,Muggle
36,22,0,Muggle
39,39,0,Muggle
6,0,0,Muggle
30,10,0,Muggle
0,15,0,Muggle
10,28,0,Muggle
33,38,0,Muggle
18,6,0,Muggle
10,37,0,Muggle
32,3,0,Muggle
32,35,0,Muggle
7,9,0,Muggle
7,23,0,Muggle
33,29,0,Muggle
39,9,0,Muggle
26,40,0,Muggle
28,6,0,Muggle
13,32,0,Muggle
33,19,0,Muggle
36,5,0,Muggle
0,21,0,Muggle
8,15,0,Muggle
9,15,0,Muggle
29,33,0,Muggle
17,22,0,Muggle
16,2,0,Muggle
5,21,0,Muggle
10,27,0,Muggle
23,18,0,Muggle
35,37,0,Muggle
32,39,0,Muggle
32,20,0,Muggle
17,32,0,Muggle
4,2,0,Muggle
30,32,0,Muggle
15,7,0,Muggle
1,38,0,Muggle
8,10,0,Muggle
1,27,0,Muggle
36,27,0,Muggle
19,28,0,Muggle
16,19,0,Muggle
24,30,0,Muggle
18,16,0,Muggle
7,13,0,Muggle
10,35,0,Muggle
12,32,0,Muggle
12,20,0,Muggle
8,36,0,Muggle
4,33,0,Muggle
17,17,0,Muggle
39,8,0,Muggle
13,17,0,Muggle
33,4,0,Muggle
21,11,0,Muggle
32,1,0,Muggle
23,1,0,Muggle
28,20,0,Muggle
12,15,0,Muggle
26,35,0,Muggle
0,34,0,Muggle
6,19,0,Muggle
3,33,0,Muggle
9,33,0,Muggle
39,19,0,Muggle
34,11,0,Muggle
38,22,0,Muggle
15,32,0,Muggle
26,6,0,Muggle
19,3,0,Muggle
9,14,0,Muggle
32,10,0,Muggle
6,4,0,Muggle
21,13,0,Muggle
16,39,0,Muggle
8,8,0,Muggle
39,31,0,Muggle
9,20,0,Muggle
35,24,0,Muggle
30,17,0,Muggle
30,10,0,Muggle
4,36,0,Muggle
17,30,0,Muggle
5,30,0,Muggle
27,40,0,Muggle
23,39,0,Muggle
4,17,0,Muggle
27,21,0,Muggle
2,16,0,Muggle
17,22,0,Muggle
3,37,0,Muggle
39,27,0,Muggle
31,6,0,Muggle
31,33,0,Muggle
18,1,0,Muggle
28,1,0,Muggle
32,21,0,Muggle
1,0,0,Muggle
10,33,0,Muggle
32,36,0,Muggle
40,10,0,Muggle
39,26,0,Muggle
0,13,0,Muggle
16,7,0,Muggle
15,16,0,Muggle
1,12,0,Muggle
3,39,0,Muggle
31,6,0,Muggle
6,14,0,Muggle
28,40,0,Muggle
8,14,0,Muggle
34,35,0,Muggle
4,13,0,Muggle
20,29,0,Muggle
16,35,0,Muggle
38,13,0,Muggle
13,3,0,Muggle
31,8,0,Muggle
14,32,0,Muggle
20,7,0,Muggle
13,14,0,Muggle
40,37,0,Muggle
15,28,0,Muggle
0,0,0,Muggle
39,37,0,Muggle
17,26,0,Muggle
33,13,0,Muggle
25,7,0,Muggle
35,6,0,Muggle
20,23,0,Muggle
0,15,0,Muggle
26,0,0,Muggle
10,11,0,Muggle
37,40,0,Muggle
13,9,0,Muggle
27,34,0,Muggle
26,33,0,Muggle
21,8,0,Muggle
20,21,0,Muggle
23,36,0,Muggle
18,11,0,Muggle
23,35,0,Muggle
25,31,0,Muggle
24,16,0,Muggle
28,1,0,Muggle
9,30,0,Muggle
10,19,0,Muggle
23,37,0,Muggle
23,4,0,Muggle
11,7,0,Muggle
6,15,0,Muggle
39,31,0,Muggle
16,2,0,Muggle
34,8,0,Muggle
5,35,0,Muggle
11,32,0,Muggle
14,5,0,Muggle
31,31,0,Muggle
22,17,0,Muggle
6,3,0,Muggle
37,27,0,Muggle
30,34,0,Muggle
28,33,0,Muggle
27,33,0,Muggle
11,36,0,Muggle
26,32,0,Muggle
3,15,0,Muggle
20,37,0,Muggle
8,36,0,Muggle
33,16,0,Muggle
36,22,0,Muggle
20,10,0,Muggle
22,33,0,Muggle
23,24,0,Muggle
9,18,0,Muggle
37,7,0,Muggle
5,3,0,Muggle
20,5,0,Muggle
36,23,0,Muggle
28,19,0,Muggle
39,2,0,Muggle
20,40,0,Muggle
21,22,0,Muggle
34,18,0,Muggle
4,0,0,Muggle
14,2,0,Muggle
40,22,0,Muggle
18,0,0,Muggle
15,4,0,Muggle
39,27,0,Muggle
22,4,0,Muggle
3,18,0,Muggle
20,12,0,Muggle
23,29,0,Muggle
25,7,0,Muggle
1,16,0,Muggle
39,24,0,Muggle
7,11,0,Muggle
8,28,0,Muggle
1,0,0,Muggle
13,1,0,Muggle
19,33,0,Muggle
1,32,0,Muggle
3,0,0,Muggle
34,9,0,Muggle
13,17,0,Muggle
20,21,0,Muggle
14,30,0,Muggle
38,1,0,Muggle
19,22,0,Muggle
5,2,0,Muggle
27,23,0,Muggle
1,24,0,Muggle
27,40,0,Muggle
33,12,0,Muggle
13,9,0,Muggle
8,5,0,Muggle
22,4,0,Muggle
34,38,0,Muggle
21,15,0,Muggle
4,20,0,Muggle
40,39,0,Muggle
28,4,0,Muggle
34,32,0,Muggle
33,2,0,Muggle
3,14,0,Muggle
8,9,0,Muggle
13,0,0,Muggle
4,9,0,Muggle
26,15,0,Muggle
10,30,0,Muggle
29,27,0,Muggle
36,36,0,Muggle
38,26,0,Muggle
33,10,0,Muggle
23,20,0,Muggle
15,36,0,Muggle
29,37,0,Muggle
23,33,0,Muggle
2,21,0,Muggle
28,9,0,Muggle
11,3,0,Muggle
26,4,0,Muggle
28,22,0,Muggle
1,15,0,Muggle
28,18,0,Muggle
39,14,0,Muggle
8,24,0,Muggle
27,11,0,Muggle
36,32,0,Muggle
22,7,0,Muggle
12,2,0,Muggle
4,38,0,Muggle
31,37,0,Muggle
27,4,0,Muggle
14,38,0,Muggle
23,31,0,Muggle
31,22,0,Muggle
20,18,0,Muggle
4,26,0,Muggle
36,20,0,Muggle
35,33,0,Muggle
27,1,0,Muggle
31,8,0,Muggle
22,30,0,Muggle
15,31,0,Muggle
9,9,0,Muggle
28,35,0,Muggle
26,24,0,Muggle
34,0,0,Muggle
23,21,0,Muggle
22,4,0,Muggle
2,32,0,Muggle
35,16,0,Muggle
13,21,0,Muggle
3,18,0,Muggle
31,34,0,Muggle
19,34,0,Muggle
16,18,0,Muggle
28,26,0,Muggle
38,10,0,Muggle
31,27,0,Muggle
3,9,0,Muggle
23,34,0,Muggle
1,17,0,Muggle
13,4,0,Muggle
39,5,0,Muggle
37,21,0,Muggle
33,29,0,Muggle
1,17,0,Muggle
35,0,0,Muggle
5,3,0,Muggle
35,23,0,Muggle
21,16,0,Muggle
4,20,0,Muggle
37,7,0,Muggle
40,17,0,Muggle
21,32,0,Muggle
10,29,0,Muggle
30,8,0,Muggle
28,10,0,Muggle
32,3,0,Muggle
21,1,0,Muggle
26,26,0,Muggle
7,17,0,Muggle
5,36,0,Muggle
24,33,0,Muggle
33,10,0,Muggle
8,1,0,Muggle
35,30,0,Muggle
30,24,0,Muggle
18,18,0,Muggle
0,31,0,Muggle
23,35,0,Muggle
33,6,0,Muggle
16,13,0,Muggle
33,0,0,Muggle
34,32,0,Muggle
35,33,0,Muggle
12,15,0,Muggle
24,30,0,Muggle
11,1,0,Muggle
20,11,0,Muggle
36,18,0,Muggle
37,14,0,Muggle
0,15,0,Muggle
5,15,0,Muggle
10,27,0,Muggle
15,10,0,Muggle
21,5,0,Muggle
10,26,0,Muggle
36,16,0,Muggle
25,38,0,Muggle
25,10,0,Muggle
20,12,0,Muggle
25,12,0,Muggle
14,7,0,Muggle
38,24,0,Muggle
34,40,0,Muggle
10,36,0,Muggle
8,13,0,Muggle
22,20,0,Muggle
3,19,0,Muggle
29,19,0,Muggle
27,26,0,Muggle
24,32,0,Muggle
21,30,0,Muggle
24,15,0,Muggle
25,6,0,Muggle
28,15,0,Muggle
40,3,0,Muggle
31,2,0,Muggle
25,29,0,Muggle
27,18,0,Muggle
19,26,0,Muggle
1,28,0,Muggle
22,16,0,Muggle
38,0,0,Muggle
4,20,0,Muggle
20,32,0,Muggle
21,24,0,Muggle
10,10,0,Muggle
29,34,0,Muggle
27,35,0,Muggle
35,38,0,Muggle
16,27,0,Muggle
20,19,0,Muggle
36,38,0,Muggle
35,24,0,Muggle
24,7,0,Muggle
23,31,0,Muggle
29,19,0,Muggle
34,40,0,Muggle
20,19,0,Muggle
5,8,0,Muggle
20,12,0,Muggle
7,37,0,Muggle
4,21,0,Muggle
39,29,0,Muggle
9,36,0,Muggle
30,22,0,Muggle
29,10,0,Muggle
20,13,0,Muggle
35,15,0,Muggle
26,38,0,Muggle
37,27,0,Muggle
34,39,0,Muggle
31,26,0,Muggle
25,9,0,Muggle
3,19,0,Muggle
26,26,0,Muggle
35,21,0,Muggle
36,31,0,Muggle
26,31,0,Muggle
5,37,0,Muggle
17,39,0,Muggle
25,4,0,Muggle
23,39,0,Muggle
6,8,0,Muggle
13,6,0,Muggle
12,17,0,Muggle
25,39,0,Muggle
1,0,0,Muggle
22,5,0,Muggle
27,13,0,Muggle
0,23,0,Muggle
31,16,0,Muggle
11,16,0,Muggle
34,20,0,Muggle
25,34,0,Muggle
30,33,0,Muggle
11,12,0,Muggle
28,13,0,Muggle
4,3,0,Muggle
34,23,0,Muggle
6,5,0,Muggle
15,19,0,Muggle
31,31,0,Muggle
16,22,0,Muggle
20,40,0,Muggle
26,13,0,Muggle
39,21,0,Muggle
14,16,0,Muggle
22,39,0,Muggle
7,1,0,Muggle
24,6,0,Muggle
10,34,0,Muggle
20,35,0,Muggle
9,13,0,Muggle
8,19,0,Muggle
0,27,0,Muggle
21,12,0,Muggle
5,6,0,Muggle
29,2,0,Muggle
33,4,0,Muggle
12,32,0,Muggle
21,8,0,Muggle
5,26,0,Muggle
40,14,0,Muggle
23,33,0,Muggle
20,17,0,Muggle
38,3,0,Muggle
22,33,0,Muggle
4,20,0,Muggle
6,17,0,Muggle
2,35,0,Muggle
12,34,0,Muggle
11,6,0,Muggle
5,33,0,Muggle
33,36,0,Muggle
14,1,0,Muggle
17,40,0,Muggle
2,15,0,Muggle
21,27,0,Muggle
34,29,0,Muggle
27,30,0,Muggle
40,7,0,Muggle
11,37,0,Muggle
0,34,0,Muggle
35,6,0,Muggle
29,17,0,Muggle
22,35,0,Muggle
36,20,0,Muggle
27,3,0,Muggle
4,31,0,Muggle
35,15,0,Muggle
9,17,0,Muggle
4,33,0,Muggle
13,21,0,Muggle
23,26,0,Muggle
27,11,0,Muggle
20,40,0,Muggle
39,31,0,Muggle
11,6,0,Muggle
19,39,0,Muggle
31,37,0,Muggle
37,39,0,Muggle
39,9,0,Muggle
20,35,0,Muggle
16,9,0,Muggle
0,6,0,Muggle
27,2,0,Muggle
1,11,0,Muggle
16,31,0,Muggle
38,29,0,Muggle
13,9,0,Muggle
13,20,0,Muggle
17,37,0,Muggle
39,19,0,Muggle
33,14,0,Muggle
0,20,0,Muggle
17,30,0,Muggle
33,18,0,Muggle
22,7,0,Muggle
15,21,0,Muggle
18,11,0,Muggle
36,16,0,Muggle
5,11,0,Muggle
23,30,0,Muggle
16,7,0,Muggle
15,17,0,Muggle
38,26,0,Muggle
40,5,0,Muggle
5,27,0,Muggle
15,28,0,Muggle
8,17,0,Muggle
28,22,0,Muggle
3,35,0,Muggle
25,9,0,Muggle
37,26,0,Muggle
25,17,0,Muggle
13,40,0,Muggle
34,12,0,Muggle
23,22,0,Muggle
7,39,0,Muggle
39,22,0,Muggle
24,39,0,Muggle
3,28,0,Muggle
14,9,0,Muggle
15,29,0,Muggle
10,21,0,Muggle
27,30,0,Muggle
6,22,0,Muggle
37,3,0,Muggle
23,39,0,Muggle
30,1,0,Muggle
3,13,0,Muggle
36,39,0,Muggle
34,25,0,Muggle
5,21,0,Muggle
32,39,0,Muggle
31,17,0,Muggle
37,7,0,Muggle
34,35,0,Muggle
16,10,0,Muggle
31,15,0,Muggle
13,14,0,Muggle
18,39,0,Muggle
23,18,0,Muggle
38,7,0,Muggle
10,16,0,Muggle
6,17,0,Muggle
23,1,0,Muggle
23,36,0,Muggle
13,23,0,Muggle
23,16,0,Muggle
10,14,0,Muggle
7,23,0,Muggle
14,22,0,Muggle
1,26,0,Muggle
23,21,0,Muggle
9,12,0,Muggle
31,11,0,Muggle
16,34,0,Muggle
9,27,0,Muggle
21,9,0,Muggle
5,9,0,Muggle
26,23,0,Muggle
19,27,0,Muggle
0,38,0,Muggle
16,36,0,Muggle
0,8,0,Muggle
36,35,0,Muggle
14,34,0,Muggle
0,1,0,Muggle
16,40,0,Muggle
37,37,0,Muggle
1,22,0,Muggle
17,11,0,Muggle
11,20,0,Muggle
28,28,0,Muggle
22,35,0,Muggle
8,36,0,Muggle
7,26,0,Muggle
15,5,0,Muggle
22,19,0,Muggle
28,40,0,Muggle
9,21,0,Muggle
11,22,0,Muggle
11,33,0,Muggle
29,3,0,Muggle
9,31,0,Muggle
13,15,0,Muggle
3,3,0,Muggle
19,27,0,Muggle
40,27,0,Muggle
38,40,0,Muggle
6,21,0,Muggle
29,7,0,Muggle
40,25,0,Muggle
23,38,0,Muggle
9,29,0,Muggle
37,8,0,Muggle
35,25,0,Muggle
16,10,0,Muggle
20,24,0,Muggle
2,33,0,Muggle
0,26,0,Muggle
17,9,0,Muggle
1,14,0,Muggle
39,4,0,Muggle
3,11,0,Muggle
31,7,0,Muggle
18,5,0,Muggle
19,23,0,Muggle
6,0,0,Muggle
8,24,0,Muggle
6,10,0,Muggle
26,22,0,Muggle
20,35,0,Muggle
34,39,0,Muggle
23,6,0,Muggle
31,26,0,Muggle
11,20,0,Muggle
22,4,0,Muggle
35,32,0,Muggle
28,15,0,Muggle
2,10,0,Muggle
7,31,0,Muggle
33,23,0,Muggle
13,8,0,Muggle
35,35,0,Muggle
31,6,0,Muggle
6,27,0,Muggle
9,22,0,Muggle
11,38,0,Muggle
39,12,0,Muggle
22,6,0,Muggle
10,20,0,Muggle
12,38,0,Muggle
11,12,0,Muggle
6,35,0,Muggle
9,11,0,Muggle
6,7,0,Muggle
26,35,0,Muggle
6,22,0,Muggle
23,33,0,Muggle
22,22,0,Muggle
24,37,0,Muggle
35,28,0,Muggle
32,23,0,Muggle
36,21,0,Muggle
38,11,0,Muggle
6,15,0,Muggle
29,0,0,Muggle
30,29,0,Muggle
36,35,0,Muggle
20,23,0,Muggle
33,38,0,Muggle
20,37,0,Muggle
39,31,0,Muggle
19,31,0,Muggle
33,11,0,Muggle
7,9,0,Muggle
31,11,0,Muggle
29,12,0,Muggle
28,14,0,Muggle
4,29,0,Muggle
29,12,0,Muggle
11,0,0,Muggle
38,17,0,Muggle
26,38,0,Muggle
12,11,0,Muggle
9,8,0,Muggle
35,3,0,Muggle
30,26,0,Muggle
15,27,0,Muggle
38,23,0,Muggle
35,3,0,Muggle
25,27,0,Muggle
19,19,0,Muggle
33,28,0,Muggle
36,32,0,Muggle
7,29,0,Muggle
3,2,0,Muggle
28,18,0,Muggle
30,20,0,Muggle
1,39,0,Muggle
24,20,0,Muggle
37,19,0,Muggle
2,32,0,Muggle
4,37,0,Muggle
21,8,0,Muggle
15,30,0,Muggle
8,31,0,Muggle
8,40,0,Muggle
11,22,0,Muggle
3,22,0,Muggle
17,15,0,Muggle
17,20,0,Muggle
32,11,0,Muggle
2,5,0,Muggle
37,13,0,Muggle
16,21,0,Muggle
11,30,0,Muggle
10,39,0,Muggle
16,27,0,Muggle
34,4,0,Muggle
40,25,0,Muggle
5,26,0,Muggle
34,28,0,Muggle
5,15,0,Muggle
31,25,0,Muggle
10,7,0,Muggle
38,10,0,Muggle
12,2,0,Muggle
12,1,0,Muggle
38,0,0,Muggle
33,0,0,Muggle
2,19,0,Muggle
31,30,0,Muggle
3,15,0,Muggle
39,2,0,Muggle
0,38,0,Muggle
8,5,0,Muggle
6,36,0,Muggle
26,40,0,Muggle
2,35,0,Muggle
21,11,0,Muggle
15,9,0,Muggle
7,34,0,Muggle
4,38,0,Muggle
29,1,0,Muggle
27,30,0,Muggle
26,39,0,Muggle
21,14,0,Muggle
29,32,0,Muggle
36,1,0,Muggle
6,26,0,Muggle
29,23,0,Muggle
12,26,0,Muggle
21,30,0,Muggle
10,6,0,Muggle
4,25,0,Muggle
21,21,0,Muggle
14,1,0,Muggle
38,15,0,Muggle
36,24,0,Muggle
30,15,0,Muggle
28,22,0,Muggle
38,35,0,Muggle
16,13,0,Muggle
40,39,0,Muggle
5,8,0,Muggle
40,39,0,Muggle
16,30,0,Muggle
33,6,0,Muggle
22,0,0,Muggle
29,20,0,Muggle
12,28,0,Muggle
29,7,0,Muggle
19,8,0,Muggle
5,18,0,Muggle
30,34,0,Muggle
18,26,0,Muggle
5,20,0,Muggle
33,22,0,Muggle
27,13,0,Muggle
12,11,0,Muggle
9,4,0,Muggle
40,33,0,Muggle
6,6,0,Muggle
17,4,0,Muggle
21,34,0,Muggle
13,24,0,Muggle
35,29,0,Muggle
7,10,0,Muggle
11,7,0,Muggle
39,37,0,Muggle
32,27,0,Muggle
23,11,0,Muggle
38,33,0,Muggle
13,30,0,Muggle
4,20,0,Muggle
18,15,0,Muggle
2,23,0,Muggle
0,21,0,Muggle
39,12,0,Muggle
40,8,0,Muggle
36,7,0,Muggle
32,22,0,Muggle
16,9,0,Muggle
8,40,0,Muggle
30,16,0,Muggle
34,28,0,Muggle
2,1,0,Muggle
12,10,0,Muggle
36,7,0,Muggle
37,20,0,Muggle
13,32,0,Muggle
5,6,0,Muggle
28,40,0,Muggle
8,24,0,Muggle
35,8,0,Muggle
22,37,0,Muggle
14,26,0,Muggle
6,9,0,Muggle
24,25,0,Muggle
36,26,0,Muggle
22,21,0,Muggle
10,19,0,Muggle
7,25,0,Muggle
35,36,0,Muggle
38,35,0,Muggle
0,28,0,Muggle
12,12,0,Muggle
15,6,0,Muggle
12,10,0,Muggle
36,2,0,Muggle
13,34,0,Muggle
12,0,0,Muggle
11,0,0,Muggle
27,32,0,Muggle
21,25,0,Muggle
19,2,0,Muggle
18,23,0,Muggle
10,34,0,Muggle
29,39,0,Muggle
25,15,0,Muggle
14,34,0,Muggle
29,13,0,Muggle
28,32,0,Muggle
31,8,0,Muggle
29,18,0,Muggle
15,29,0,Muggle
35,9,0,Muggle
17,10,0,Muggle
40,25,0,Muggle
38,25,0,Muggle
27,13,0,Muggle
18,15,0,Muggle
10,38,0,Muggle
16,29,0,Muggle
20,8,0,Muggle
36,12,0,Muggle
33,38,0,Muggle
32,0,0,Muggle
28,38,0,Muggle
3,1,0,Muggle
31,22,0,Muggle
10,33,0,Muggle
25,0,0,Muggle
17,40,0,Muggle
31,4,0,Muggle
26,38,0,Muggle
15,31,0,Muggle
9,9,0,Muggle
33,21,0,Muggle
32,23,0,Muggle
9,34,0,Muggle
25,30,0,Muggle
24,20,0,Muggle
1,9,0,Muggle
25,26,0,Muggle
19,32,0,Muggle
2,15,0,Muggle
31,4,0,Muggle
0,23,0,Muggle
23,26,0,Muggle
32,13,0,Muggle
37,9,0,Muggle
34,15,0,Muggle
16,28,0,Muggle
32,14,0,Muggle
10,21,0,Muggle
22,5,0,Muggle
37,26,0,Muggle
31,28,0,Muggle
18,27,0,Muggle
11,18,0,Muggle
27,32,0,Muggle
1,9,0,Muggle
9,10,0,Muggle
18,29,0,Muggle
27,13,0,Muggle
7,15,0,Muggle
22,6,0,Muggle
29,3,0,Muggle
27,15,0,Muggle
12,34,0,Muggle
36,8,0,Muggle
11,35,0,Muggle
9,8,0,Muggle
16,31,0,Muggle
0,25,0,Muggle
21,18,0,Muggle
14,3,0,Muggle
15,30,0,Muggle
19,12,0,Muggle
9,9,0,Muggle
25,19,0,Muggle
22,5,0,Muggle
16,7,0,Muggle
33,34,0,Muggle
40,14,0,Muggle
21,28,0,Muggle
3,7,0,Muggle
6,8,0,Muggle
4,28,0,Muggle
30,22,0,Muggle
18,11,0,Muggle
3,27,0,Muggle
21,14,0,Muggle
2,34,0,Muggle
22,28,0,Muggle
3,17,0,Muggle
23,39,0,Muggle
13,17,0,Muggle
40,9,0,Muggle
2,6,0,Muggle
20,1,0,Muggle
25,17,0,Muggle
0,34,0,Muggle
29,37,0,Muggle
3,9,0,Muggle
13,19,0,Muggle
17,9,0,Muggle
11,12,0,Muggle
37,23,0,Muggle
35,10,0,Muggle
15,19,0,Muggle
0,15,0,Muggle
2,34,0,Muggle
38,12,0,Muggle
34,8,0,Muggle
14,30,0,Muggle
37,35,0,Muggle
15,13,0,Muggle
16,11,0,Muggle
33,22,0,Muggle
9,31,0,Muggle
10,0,0,Muggle
27,15,0,Muggle
26,10,0,Muggle
37,28,0,Muggle
17,1,0,Muggle
29,15,0,Muggle
12,15,0,Muggle
15,26,0,Muggle
1,35,0,Muggle
19,32,0,Muggle
11,25,0,Muggle
28,10,0,Muggle
7,6,0,Muggle
37,37,0,Muggle
19,37,0,Muggle
34,24,0,Muggle
38,7,0,Muggle
30,27,0,Muggle
15,5,0,Muggle
22,39,0,Muggle
33,28,0,Muggle
31,2,0,Muggle
16,35,0,Muggle
23,5,0,Muggle
34,0,0,Muggle
22,14,0,Muggle
7,28,0,Muggle
22,14,0,Muggle
20,11,0,Muggle
18,5,0,Muggle
30,36,0,Muggle
6,6,0,Muggle
23,39,0,Muggle
7,38,0,Muggle
12,38,0,Muggle
2,3,0,Muggle
33,9,0,Muggle
12,12,0,Muggle
31,6,0,Muggle
34,34,0,Muggle
20,4,0,Muggle
0,17,0,Muggle
1,6,0,Muggle
25,37,0,Muggle
2,7,0,Muggle
23,38,0,Muggle
25,25,0,Muggle
7,5,0,Muggle
36,17,0,Muggle
7,37,0,Muggle
17,9,0,Muggle
17,8,0,Muggle
11,39,0,Muggle
35,11,0,Muggle
39,28,0,Muggle
1,20,0,Muggle
19,20,0,Muggle
2,26,0,Muggle
39,11,0,Muggle
33,28,0,Muggle
5,25,0,Muggle
39,25,0,Muggle
9,27,0,Muggle
23,13,0,Muggle
17,24,0,Muggle
32,38,0,Muggle
38,7,0,Muggle
6,14,0,Muggle
28,26,0,Muggle
18,40,0,Muggle
37,34,0,Muggle
